REGIÃO_BARREIRO,REGIÃO_CENTRO-SUL,REGIÃO_DESCONHECIDO,REGIÃO_LESTE,REGIÃO_NORDESTE,REGIÃO_NOROESTE,REGIÃO_NORTE,REGIÃO_OESTE,REGIÃO_PAMPULHA,REGIÃO_VENDA NOVA,ANO_VENCIMENTO,MES_VENCIMENTO,TRIMESTRE,VALOR_FATURA_lag1,VALOR_FATURA_lag2
False,True,False,False,False,False,False,False,False,False,2024,4,2,119.55,153.65
False,False,True,False,False,False,False,False,False,False,2024,9,3,1043.78,1066.91
False,False,False,False,False,True,False,False,False,False,2022,4,2,68.57,293.0
False,False,False,False,False,True,False,False,False,False,2022,4,2,74.87,74.85
False,False,False,True,False,False,False,False,False,False,2023,12,4,2061.46,2082.41
False,False,True,False,False,False,False,False,False,False,2024,8,3,1205.97,1754.89
False,False,True,False,False,False,False,False,False,False,2023,10,4,128.63,126.03
False,False,True,False,False,False,False,False,False,False,2022,5,2,74.93,55.39
True,False,False,False,False,False,False,False,False,False,2023,9,3,689.7,536.25
False,False,False,False,False,False,False,True,False,False,2024,12,4,289.25,3250.01
False,False,False,False,False,True,False,False,False,False,2024,4,2,27.7,30.82
False,False,False,False,False,True,False,False,False,False,2022,11,4,928.03,1008.33
False,True,False,False,False,False,False,False,False,False,2024,7,3,141.86,48.64
False,False,False,False,False,True,False,False,False,False,2023,8,3,30.83,32.39
False,False,True,False,False,False,False,False,False,False,2023,11,4,26.69,27.23
False,False,False,True,False,False,False,False,False,False,2023,12,4,60.84,60.84
False,False,True,False,False,False,False,False,False,False,2023,3,1,131.45,29.05
False,False,False,False,True,False,False,False,False,False,2023,6,2,64.11,158.39
False,True,False,False,False,False,False,False,False,False,2023,1,1,3518.63,3622.81
False,False,True,False,False,False,False,False,False,False,2022,7,3,3014.11,2511.74
False,False,False,False,False,False,False,False,False,True,2022,8,3,666.92,537.02
False,False,False,False,False,False,False,True,False,False,2024,11,4,72.73,207.57
False,False,False,False,False,True,False,False,False,False,2023,1,1,1490.54,2031.7
False,False,True,False,False,False,False,False,False,False,2024,4,2,32.19,30.9
False,True,False,False,False,False,False,False,False,False,2024,12,4,585.26,2304.28
False,False,True,False,False,False,False,False,False,False,2022,9,3,146.85,124.18
False,False,True,False,False,False,False,False,False,False,2023,5,2,32.37,32.39
False,False,True,False,False,False,False,False,False,False,2024,7,3,68.98,222.63
False,False,True,False,False,False,False,False,False,False,2023,10,4,39.76,103.17
False,False,False,False,True,False,False,False,False,False,2023,11,4,756.38,863.82
False,False,True,False,False,False,False,False,False,False,2024,8,3,1528.17,50.0
False,False,True,False,False,False,False,False,False,False,2024,9,3,78.47,78.46
False,True,False,False,False,False,False,False,False,False,2024,2,1,30.83,30.83
False,False,False,False,True,False,False,False,False,False,2023,7,3,99.81,117.28
False,True,False,False,False,False,False,False,False,False,2024,9,3,20.59,20.59
False,False,True,False,False,False,False,False,False,False,2024,10,4,1759.44,1551.62
False,True,False,False,False,False,False,False,False,False,2024,10,4,1709.1,49.41
False,False,True,False,False,False,False,False,False,False,2023,3,1,1161.21,31.72
False,False,True,False,False,False,False,False,False,False,2024,6,2,32.11,32.12
False,False,False,False,False,False,False,True,False,False,2022,10,4,48.69,42.2
False,False,False,False,False,True,False,False,False,False,2023,9,3,46.54,82.37
True,False,False,False,False,False,False,False,False,False,2024,10,4,32.15,32.15
False,True,False,False,False,False,False,False,False,False,2022,8,3,24.26,31.8
False,False,True,False,False,False,False,False,False,False,2024,1,1,49.69,543.86
False,False,True,False,False,False,False,False,False,False,2024,9,3,1897.14,258.12
False,False,False,False,False,True,False,False,False,False,2023,2,1,132.0,124.5
False,False,True,False,False,False,False,False,False,False,2024,6,2,1339.95,559.23
False,False,False,False,False,True,False,False,False,False,2024,2,1,41.07,41.08
False,False,True,False,False,False,False,False,False,False,2024,10,4,63.34,48.41
False,False,True,False,False,False,False,False,False,False,2023,6,2,56.35,56.41
False,False,False,False,False,False,False,False,False,True,2024,8,3,1960.92,2032.03
False,False,False,False,False,False,False,True,False,False,2022,11,4,24.24,24.24
False,False,True,False,False,False,False,False,False,False,2022,4,2,203.18,215.71
False,True,False,False,False,False,False,False,False,False,2023,10,4,66.96,53.58
True,False,False,False,False,False,False,False,False,False,2023,3,1,2126.65,2433.78
False,False,True,False,False,False,False,False,False,False,2023,3,1,31.76,31.72
False,True,False,False,False,False,False,False,False,False,2024,8,3,81.68,49.29
False,False,False,False,False,True,False,False,False,False,2023,4,2,78.92,72.39
False,False,False,False,False,True,False,False,False,False,2022,9,3,48.83,94.46
False,False,False,False,False,True,False,False,False,False,2023,7,3,510.56,3323.4
False,False,False,True,False,False,False,False,False,False,2023,1,1,24.36,24.37
False,False,False,False,False,False,True,False,False,False,2022,12,4,49.89,49.32
False,False,True,False,False,False,False,False,False,False,2024,12,4,47.05,223.27
False,False,True,False,False,False,False,False,False,False,2022,10,4,1131.53,1349.19
False,False,False,False,True,False,False,False,False,False,2023,8,3,4092.09,3649.86
False,True,False,False,False,False,False,False,False,False,2023,8,3,917.08,480.23
False,False,False,False,False,False,False,False,True,False,2023,8,3,39.21,41.07
False,False,True,False,False,False,False,False,False,False,2022,11,4,438.19,553.6
False,False,False,False,False,False,False,True,False,False,2022,7,3,24.24,24.24
False,False,False,False,False,False,False,False,True,False,2024,3,1,876.75,1242.74
False,False,True,False,False,False,False,False,False,False,2023,12,4,223.04,223.04
False,False,True,False,False,False,False,False,False,False,2023,3,1,828.46,1311.23
False,False,False,True,False,False,False,False,False,False,2023,3,1,1210.89,1189.04
False,False,True,False,False,False,False,False,False,False,2023,1,1,907.36,586.88
False,False,False,False,False,False,True,False,False,False,2023,1,1,202.77,189.58
False,False,True,False,False,False,False,False,False,False,2022,6,2,24.24,24.24
False,False,True,False,False,False,False,False,False,False,2023,2,1,338.45,553.17
False,False,True,False,False,False,False,False,False,False,2024,4,2,36.48,37.57
False,True,False,False,False,False,False,False,False,False,2024,11,4,133.57,40.82
False,False,False,False,False,False,False,False,True,False,2024,4,2,187.32,272.88
False,False,False,False,False,False,True,False,False,False,2024,7,3,2077.75,1845.84
False,True,False,False,False,False,False,False,False,False,2023,1,1,65.61,24.57
False,True,False,False,False,False,False,False,False,False,2023,6,2,48.8,64.3
False,False,True,False,False,False,False,False,False,False,2024,5,2,27.87,27.75
False,False,True,False,False,False,False,False,False,False,2023,12,4,136.63,161.67
True,False,False,False,False,False,False,False,False,False,2024,1,1,93.12,93.12
True,False,False,False,False,False,False,False,False,False,2024,6,2,63.34,63.35
False,False,True,False,False,False,False,False,False,False,2022,9,3,1349.97,1187.35
False,False,False,False,True,False,False,False,False,False,2022,8,3,35.59,35.46
False,False,True,False,False,False,False,False,False,False,2024,1,1,3984.16,4383.05
False,False,True,False,False,False,False,False,False,False,2024,10,4,228.71,646.94
False,False,False,False,False,True,False,False,False,False,2024,1,1,390.83,955.26
False,True,False,False,False,False,False,False,False,False,2023,2,1,321.67,338.24
False,True,False,False,False,False,False,False,False,False,2024,11,4,312.48,85.73
False,False,True,False,False,False,False,False,False,False,2022,9,3,3821.8,2614.43
False,False,False,False,True,False,False,False,False,False,2023,5,2,36.74,36.72
False,False,False,False,False,True,False,False,False,False,2022,10,4,124.16,28.6
False,False,False,True,False,False,False,False,False,False,2023,6,2,264.95,333.1
False,False,False,True,False,False,False,False,False,False,2023,7,3,1328.81,1398.54
False,False,True,False,False,False,False,False,False,False,2023,2,1,405.77,361.86
False,False,False,False,False,False,False,True,False,False,2022,6,2,3779.88,1394.14
False,False,True,False,False,False,False,False,False,False,2024,1,1,408.91,463.49
False,False,False,False,False,False,False,False,True,False,2023,7,3,32.39,32.39
False,True,False,False,False,False,False,False,False,False,2023,12,4,30.83,30.83
False,False,True,False,False,False,False,False,False,False,2022,8,3,388.43,2151.12
False,True,False,False,False,False,False,False,False,False,2024,6,2,2905.92,2191.96
False,False,False,False,False,False,False,False,False,True,2024,3,1,158.19,313.97
False,False,False,False,True,False,False,False,False,False,2024,12,4,3422.77,1008.23
False,False,True,False,False,False,False,False,False,False,2024,8,3,756.72,637.64
False,False,True,False,False,False,False,False,False,False,2023,4,2,31.91,27.98
False,True,False,False,False,False,False,False,False,False,2023,5,2,56.35,56.35
False,False,True,False,False,False,False,False,False,False,2023,9,3,46.46,60.79
False,False,False,False,True,False,False,False,False,False,2024,4,2,1041.27,153.33
False,False,True,False,False,False,False,False,False,False,2022,10,4,59.9,35.59
False,True,False,False,False,False,False,False,False,False,2022,6,2,163.27,163.01
False,False,True,False,False,False,False,False,False,False,2023,10,4,858.9,822.7
False,False,False,False,False,True,False,False,False,False,2022,7,3,39.28,39.29
False,False,True,False,False,False,False,False,False,False,2024,6,2,2700.08,1257.83
False,False,False,False,False,False,False,True,False,False,2023,5,2,32.39,31.61
False,False,False,False,False,False,False,False,False,True,2022,10,4,42.18,48.69
False,False,False,False,True,False,False,False,False,False,2024,10,4,67.73,1794.63
False,False,False,True,False,False,False,False,False,False,2023,6,2,352.73,314.18
False,False,True,False,False,False,False,False,False,False,2024,3,1,2593.54,3853.56
False,True,False,False,False,False,False,False,False,False,2022,7,3,25.51,203.64
False,True,False,False,False,False,False,False,False,False,2023,12,4,72.18,72.15
False,False,False,False,True,False,False,False,False,False,2024,9,3,951.23,950.91
False,False,False,False,False,False,False,True,False,False,2023,3,1,27.98,28.0
False,False,False,False,False,False,False,True,False,False,2024,11,4,32.15,32.15
False,False,True,False,False,False,False,False,False,False,2024,4,2,40.83,39.33
False,False,False,False,False,False,True,False,False,False,2022,5,2,4149.38,1692.31
False,False,True,False,False,False,False,False,False,False,2024,7,3,32.12,1365.04
False,True,False,False,False,False,False,False,False,False,2023,1,1,94.38,61.77
False,False,True,False,False,False,False,False,False,False,2024,8,3,49.32,55.73
True,False,False,False,False,False,False,False,False,False,2023,6,2,204.04,249.59
False,False,False,False,False,False,False,True,False,False,2024,4,2,32.04,30.82
False,True,False,False,False,False,False,False,False,False,2024,9,3,4180.14,3904.33
False,True,False,False,False,False,False,False,False,False,2024,9,3,573.91,640.23
False,True,False,False,False,False,False,False,False,False,2022,6,2,308.83,280.08
False,False,True,False,False,False,False,False,False,False,2022,4,2,926.84,1068.69
False,True,False,False,False,False,False,False,False,False,2023,1,1,24.24,24.24
False,False,True,False,False,False,False,False,False,False,2024,10,4,63.44,63.44
False,True,False,False,False,False,False,False,False,False,2022,11,4,510.18,223.3
False,True,False,False,False,False,False,False,False,False,2023,6,2,468.92,376.86
False,False,False,False,False,False,False,False,True,False,2023,8,3,1927.63,1513.9
False,False,False,False,False,True,False,False,False,False,2022,6,2,24.26,24.26
False,False,False,False,False,False,False,False,True,False,2024,9,3,1344.45,1984.03
False,False,True,False,False,False,False,False,False,False,2023,7,3,28.14,36.89
False,False,False,False,True,False,False,False,False,False,2023,9,3,125.43,114.69
True,False,False,False,False,False,False,False,False,False,2024,5,2,788.03,634.98
True,False,False,False,False,False,False,False,False,False,2024,11,4,36.49,36.49
False,False,True,False,False,False,False,False,False,False,2023,7,3,28.72,269.13
False,False,False,False,False,True,False,False,False,False,2022,6,2,35.5,613.3
False,True,False,False,False,False,False,False,False,False,2022,9,3,24.26,24.24
False,False,True,False,False,False,False,False,False,False,2022,8,3,1650.34,1149.64
False,False,True,False,False,False,False,False,False,False,2024,2,1,3123.01,57.22
False,False,True,False,False,False,False,False,False,False,2023,4,2,1793.43,1776.65
False,True,False,False,False,False,False,False,False,False,2024,7,3,125.06,125.08
False,False,True,False,False,False,False,False,False,False,2024,7,3,1156.78,787.36
False,False,True,False,False,False,False,False,False,False,2023,1,1,28.54,28.56
False,False,False,False,False,False,False,False,True,False,2022,8,3,42.18,42.18
False,False,False,False,False,False,False,False,False,True,2024,2,1,66.34,60.07
False,False,True,False,False,False,False,False,False,False,2024,4,2,277.76,47.0
False,False,False,False,False,False,False,True,False,False,2023,8,3,445.33,544.39
False,False,False,False,False,True,False,False,False,False,2023,5,2,56.35,55.24
False,False,False,False,False,False,False,False,False,True,2022,7,3,42.2,48.71
False,False,True,False,False,False,False,False,False,False,2023,5,2,28.06,31.12
False,False,False,False,True,False,False,False,False,False,2024,12,4,187.4,63.38
False,True,False,False,False,False,False,False,False,False,2022,11,4,24.24,24.24
False,True,False,False,False,False,False,False,False,False,2023,8,3,54.85,145.04
False,False,False,False,False,False,False,True,False,False,2024,6,2,926.19,834.1
False,False,True,False,False,False,False,False,False,False,2023,1,1,229.26,647.01
False,False,True,False,False,False,False,False,False,False,2023,8,3,1574.49,1629.93
False,False,False,False,False,False,False,False,True,False,2023,8,3,445.2,525.18
False,False,True,False,False,False,False,False,False,False,2022,4,2,257.99,1249.84
False,True,False,False,False,False,False,False,False,False,2024,6,2,36.41,36.41
False,True,False,False,False,False,False,False,False,False,2023,9,3,68.01,68.01
False,False,True,False,False,False,False,False,False,False,2024,1,1,701.75,727.27
False,False,False,False,True,False,False,False,False,False,2023,5,2,220.1,104.31
False,False,False,False,False,False,False,False,True,False,2023,3,1,345.15,538.37
False,False,True,False,False,False,False,False,False,False,2024,7,3,27.85,36.43
False,False,True,False,False,False,False,False,False,False,2023,9,3,2303.04,2547.1
False,True,False,False,False,False,False,False,False,False,2022,7,3,24.24,26.66
False,False,True,False,False,False,False,False,False,False,2024,2,1,800.57,756.42
False,False,True,False,False,False,False,False,False,False,2023,5,2,2814.02,1008.15
False,False,False,False,False,False,False,False,True,False,2024,2,1,3513.4,2903.55
False,False,True,False,False,False,False,False,False,False,2022,9,3,24.24,24.24
False,True,False,False,False,False,False,False,False,False,2023,9,3,53.64,60.82
False,True,False,False,False,False,False,False,False,False,2023,9,3,30.83,30.83
False,False,True,False,False,False,False,False,False,False,2022,7,3,150.01,189.31
False,False,True,False,False,False,False,False,False,False,2024,11,4,303.94,303.95
False,False,True,False,False,False,False,False,False,False,2024,4,2,20.59,19.91
False,False,False,False,False,False,False,True,False,False,2024,12,4,48.51,55.87
False,True,False,False,False,False,False,False,False,False,2024,11,4,107.98,108.37
False,False,True,False,False,False,False,False,False,False,2022,7,3,18.0,337.57
False,True,False,False,False,False,False,False,False,False,2024,1,1,55.45,757.34
False,False,True,False,False,False,False,False,False,False,2024,6,2,36.4,36.43
False,False,True,False,False,False,False,False,False,False,2023,12,4,2193.1,2016.23
False,False,True,False,False,False,False,False,False,False,2022,7,3,71.45,24.4
False,True,False,False,False,False,False,False,False,False,2024,2,1,822.77,911.07
False,True,False,False,False,False,False,False,False,False,2023,10,4,136.89,31.13
False,False,True,False,False,False,False,False,False,False,2023,10,4,1980.21,2016.32
False,False,True,False,False,False,False,False,False,False,2022,12,4,404.53,190.02
False,False,True,False,False,False,False,False,False,False,2023,8,3,69.31,69.34
False,False,False,False,False,True,False,False,False,False,2022,10,4,487.01,337.96
False,True,False,False,False,False,False,False,False,False,2023,12,4,53.64,53.64
False,False,True,False,False,False,False,False,False,False,2024,7,3,331.93,331.86
False,False,False,True,False,False,False,False,False,False,2022,10,4,1891.68,1630.75
False,True,False,False,False,False,False,False,False,False,2023,8,3,816.32,844.58
False,False,False,False,False,False,False,True,False,False,2022,8,3,31.72,39.22
False,False,False,False,False,True,False,False,False,False,2023,11,4,28.32,247.99
False,False,True,False,False,False,False,False,False,False,2024,6,2,78.26,330.43
False,True,False,False,False,False,False,False,False,False,2022,12,4,78.79,78.79
False,True,False,False,False,False,False,False,False,False,2024,5,2,108.15,63.48
False,False,False,False,False,False,False,True,False,False,2022,5,2,24.24,24.24
False,False,True,False,False,False,False,False,False,False,2023,6,2,69.32,69.29
False,False,False,False,False,True,False,False,False,False,2023,6,2,79.17,79.16
False,False,True,False,False,False,False,False,False,False,2023,5,2,28.04,28.04
False,False,True,False,False,False,False,False,False,False,2023,7,3,910.82,841.19
False,False,False,False,True,False,False,False,False,False,2023,6,2,36.72,32.39
False,False,True,False,False,False,False,False,False,False,2024,8,3,172.54,48.64
False,True,False,False,False,False,False,False,False,False,2024,3,1,35.74,536.61
False,False,True,False,False,False,False,False,False,False,2023,6,2,117.37,143.55
False,True,False,False,False,False,False,False,False,False,2022,6,2,104.14,94.25
False,False,False,False,False,False,False,False,True,False,2023,9,3,75.37,75.18
False,False,True,False,False,False,False,False,False,False,2024,4,2,29.57,181.25
False,False,True,False,False,False,False,False,False,False,2023,11,4,136.09,61.83
False,False,False,True,False,False,False,False,False,False,2022,10,4,42.57,387.41
False,False,True,False,False,False,False,False,False,False,2022,5,2,27.98,24.24
False,False,True,False,False,False,False,False,False,False,2024,9,3,48.41,48.41
False,False,True,False,False,False,False,False,False,False,2024,4,2,143.87,166.44
False,True,False,False,False,False,False,False,False,False,2024,7,3,113.8,74.37
False,False,True,False,False,False,False,False,False,False,2023,1,1,24.24,35.54
False,False,False,True,False,False,False,False,False,False,2024,11,4,1182.04,1204.75
False,False,False,False,False,False,True,False,False,False,2022,12,4,2660.25,3738.52
False,False,False,False,True,False,False,False,False,False,2023,3,1,31.72,24.34
False,False,False,False,False,False,True,False,False,False,2023,9,3,76.13,62.72
False,False,True,False,False,False,False,False,False,False,2022,10,4,104.34,136.96
False,False,False,False,False,False,False,False,True,False,2023,1,1,371.2,24.24
False,False,True,False,False,False,False,False,False,False,2022,4,2,1569.87,637.22
False,False,True,False,False,False,False,False,False,False,2023,12,4,30.83,30.83
False,False,False,False,False,True,False,False,False,False,2023,10,4,4053.71,4005.52
False,False,False,False,False,False,False,False,True,False,2023,10,4,1868.24,1928.34
False,False,False,False,True,False,False,False,False,False,2024,11,4,355.12,161.58
False,False,True,False,False,False,False,False,False,False,2024,4,2,634.93,594.42
False,False,False,False,True,False,False,False,False,False,2023,12,4,34.95,30.83
False,False,True,False,False,False,False,False,False,False,2023,3,1,26.67,27.98
False,False,True,False,False,False,False,False,False,False,2023,2,1,68.22,48.71
False,False,True,False,False,False,False,False,False,False,2022,12,4,3721.96,3135.65
False,True,False,False,False,False,False,False,False,False,2023,4,2,585.21,2312.78
False,False,False,False,False,True,False,False,False,False,2023,4,2,28.06,30.7
False,False,True,False,False,False,False,False,False,False,2023,9,3,1922.07,1667.94
False,False,True,False,False,False,False,False,False,False,2023,4,2,66.69,59.94
False,True,False,False,False,False,False,False,False,False,2023,7,3,91.0,91.21
False,False,False,False,False,False,False,True,False,False,2023,7,3,956.68,506.01
False,False,True,False,False,False,False,False,False,False,2024,8,3,27.86,27.83
False,True,False,False,False,False,False,False,False,False,2023,12,4,30.83,30.83
False,False,True,False,False,False,False,False,False,False,2022,5,2,24.24,27.98
True,False,False,False,False,False,False,False,False,False,2022,10,4,405.2,43.7
False,False,False,False,True,False,False,False,False,False,2022,11,4,1831.78,2011.85
False,False,True,False,False,False,False,False,False,False,2022,12,4,48.83,42.2
False,True,False,False,False,False,False,False,False,False,2022,4,2,108.85,35.56
False,False,True,False,False,False,False,False,False,False,2022,8,3,68.36,74.8
False,False,True,False,False,False,False,False,False,False,2023,5,2,36.78,41.11
False,False,False,False,False,False,False,False,True,False,2023,10,4,34.28,346.03
True,False,False,False,False,False,False,False,False,False,2024,7,3,1607.43,3466.71
False,False,True,False,False,False,False,False,False,False,2023,7,3,56.35,56.35
False,False,False,False,False,False,False,True,False,False,2024,12,4,120.25,109.11
False,False,False,False,False,False,False,False,True,False,2024,10,4,2805.72,3029.51
False,False,False,False,False,False,False,False,True,False,2023,9,3,755.95,481.47
False,False,True,False,False,False,False,False,False,False,2023,6,2,3069.22,981.3
True,False,False,False,False,False,False,False,False,False,2023,6,2,934.04,1003.3
False,False,False,False,False,False,True,False,False,False,2022,11,4,470.57,305.06
False,False,True,False,False,False,False,False,False,False,2022,11,4,42.2,42.18
False,False,True,False,False,False,False,False,False,False,2023,8,3,193.12,235.97
False,False,True,False,False,False,False,False,False,False,2023,7,3,53.41,3860.36
False,False,True,False,False,False,False,False,False,False,2024,6,2,32.18,27.87
False,True,False,False,False,False,False,False,False,False,2023,1,1,74.73,189.2
False,True,False,False,False,False,False,False,False,False,2024,2,1,30.83,30.83
False,False,False,False,False,False,False,False,True,False,2024,8,3,1129.56,744.03
True,False,False,False,False,False,False,False,False,False,2022,7,3,123.99,176.34
False,False,True,False,False,False,False,False,False,False,2024,4,2,36.43,35.42
False,False,False,False,False,False,False,False,False,True,2022,8,3,727.18,807.69
False,True,False,False,False,False,False,False,False,False,2024,9,3,1819.47,1540.06
False,False,True,False,False,False,False,False,False,False,2023,12,4,46.46,46.46
False,False,False,True,False,False,False,False,False,False,2024,2,1,822.41,518.19
False,True,False,False,False,False,False,False,False,False,2024,10,4,32.11,27.86
False,True,False,False,False,False,False,False,False,False,2022,8,3,2290.44,1253.02
False,False,True,False,False,False,False,False,False,False,2023,5,2,234.76,214.9
False,False,True,False,False,False,False,False,False,False,2024,7,3,1087.39,1409.39
False,False,True,False,False,False,False,False,False,False,2022,7,3,189.93,271.84
False,False,False,False,False,False,True,False,False,False,2023,7,3,3675.78,3882.86
False,False,False,False,False,True,False,False,False,False,2023,2,1,388.08,454.03
False,False,True,False,False,False,False,False,False,False,2024,11,4,368.37,2720.37
False,True,False,False,False,False,False,False,False,False,2023,6,2,1298.6,30.38
False,False,True,False,False,False,False,False,False,False,2023,6,2,191.99,258.0
False,False,True,False,False,False,False,False,False,False,2022,12,4,1709.62,740.82
False,False,True,False,False,False,False,False,False,False,2024,11,4,464.81,520.79
False,False,False,False,False,True,False,False,False,False,2024,2,1,591.14,733.9
False,True,False,False,False,False,False,False,False,False,2024,7,3,49.37,49.29
False,False,False,False,False,False,False,False,True,False,2024,11,4,32.11,32.11
False,True,False,False,False,False,False,False,False,False,2022,12,4,2994.53,3136.63
False,True,False,False,False,False,False,False,False,False,2023,6,2,82.36,91.08
False,False,False,False,False,False,False,False,False,True,2022,4,2,42.18,42.18
False,False,True,False,False,False,False,False,False,False,2023,7,3,249.25,265.35
False,False,True,False,False,False,False,False,False,False,2023,4,2,78.16,61.77
False,True,False,False,False,False,False,False,False,False,2023,8,3,75.13,48.8
False,False,True,False,False,False,False,False,False,False,2022,9,3,3638.99,3458.29
False,True,False,False,False,False,False,False,False,False,2024,11,4,97.13,78.47
True,False,False,False,False,False,False,False,False,False,2024,4,2,49.29,769.09
False,True,False,False,False,False,False,False,False,False,2023,5,2,333.6,333.64
False,False,False,False,False,True,False,False,False,False,2024,10,4,674.17,1065.25
False,False,False,False,False,False,False,True,False,False,2023,3,1,74.54,62.36
False,False,False,False,False,False,False,False,True,False,2022,7,3,48.73,48.76
False,False,True,False,False,False,False,False,False,False,2024,7,3,4126.78,3895.69
False,False,True,False,False,False,False,False,False,False,2024,3,1,2838.85,3524.34
False,False,True,False,False,False,False,False,False,False,2022,4,2,2537.39,2632.81
False,False,True,False,False,False,False,False,False,False,2022,4,2,695.59,614.87
False,False,False,False,False,False,False,False,True,False,2022,12,4,175.26,39.26
False,False,True,False,False,False,False,False,False,False,2024,12,4,313.25,248.19
False,False,True,False,False,False,False,False,False,False,2023,6,2,48.84,63.9
False,False,True,False,False,False,False,False,False,False,2023,5,2,1746.54,1375.19
True,False,False,False,False,False,False,False,False,False,2023,2,1,176.55,229.03
False,False,False,False,False,True,False,False,False,False,2024,6,2,142.2,425.72
False,False,True,False,False,False,False,False,False,False,2022,9,3,811.71,2652.63
False,False,False,False,False,False,False,False,False,True,2023,3,1,48.73,48.71
False,False,False,False,False,False,False,True,False,False,2024,10,4,28.64,27.86
False,False,False,False,False,True,False,False,False,False,2023,7,3,213.87,169.87
False,False,True,False,False,False,False,False,False,False,2023,6,2,3744.23,4393.62
False,False,True,False,False,False,False,False,False,False,2024,1,1,360.91,396.15
False,False,True,False,False,False,False,False,False,False,2023,1,1,124.13,59.92
False,True,False,False,False,False,False,False,False,False,2024,5,2,55.88,48.42
False,False,False,False,False,False,False,False,False,True,2024,8,3,3742.25,3871.83
False,False,False,False,False,False,False,True,False,False,2024,5,2,55.88,63.35
False,False,False,False,True,False,False,False,False,False,2023,5,2,28.04,27.36
False,False,False,True,False,False,False,False,False,False,2024,4,2,172.53,969.22
False,False,False,True,False,False,False,False,False,False,2023,10,4,1335.23,1463.57
False,True,False,False,False,False,False,False,False,False,2022,12,4,272.0,552.97
False,False,False,False,False,False,False,False,True,False,2023,6,2,234.06,48.84
False,False,True,False,False,False,False,False,False,False,2023,12,4,2767.95,3077.36
False,False,False,False,False,False,False,False,True,False,2022,7,3,24.24,24.24
False,True,False,False,False,False,False,False,False,False,2022,11,4,124.21,131.6
False,False,False,False,False,True,False,False,False,False,2022,9,3,78.76,71.26
False,False,True,False,False,False,False,False,False,False,2024,9,3,4354.33,904.16
False,False,False,False,False,True,False,False,False,False,2024,9,3,36.44,32.15
False,True,False,False,False,False,False,False,False,False,2024,12,4,169.1,99.18
False,False,False,False,False,False,False,False,False,True,2023,6,2,264.69,203.9
False,False,True,False,False,False,False,False,False,False,2022,11,4,855.53,184.97
False,False,False,True,False,False,False,False,False,False,2024,10,4,835.99,813.15
False,False,False,False,False,False,True,False,False,False,2024,6,2,20.59,20.59
False,True,False,False,False,False,False,False,False,False,2024,5,2,32.12,32.12
False,True,False,False,False,False,False,False,False,False,2023,6,2,1565.38,1696.25
False,False,False,False,False,False,False,True,False,False,2023,8,3,30.83,32.39
False,False,True,False,False,False,False,False,False,False,2022,8,3,707.14,553.79
False,False,True,False,False,False,False,False,False,False,2024,1,1,3495.14,2585.84
False,True,False,False,False,False,False,False,False,False,2024,11,4,278.76,426.3
False,False,False,False,False,False,False,True,False,False,2024,3,1,30.83,30.83
False,False,True,False,False,False,False,False,False,False,2024,11,4,32.11,32.15
False,False,False,False,False,False,False,True,False,False,2024,3,1,34.95,30.83
False,False,True,False,False,False,False,False,False,False,2024,11,4,40.82,40.87
False,True,False,False,False,False,False,False,False,False,2022,11,4,55.24,55.26
True,False,False,False,False,False,False,False,False,False,2023,2,1,2433.44,2897.63
False,False,False,False,False,False,False,False,True,False,2023,6,2,3744.02,4161.32
False,False,True,False,False,False,False,False,False,False,2023,12,4,3873.27,3216.07
False,False,True,False,False,False,False,False,False,False,2023,8,3,2301.74,161.45
False,False,False,False,False,True,False,False,False,False,2022,6,2,176.12,74.8
False,False,False,False,False,False,False,True,False,False,2023,5,2,76.09,157.19
False,False,False,False,False,False,False,False,True,False,2023,11,4,1242.51,1772.95
False,False,False,False,False,True,False,False,False,False,2022,9,3,28.0,28.0
False,False,True,False,False,False,False,False,False,False,2024,9,3,766.06,616.78
False,True,False,False,False,False,False,False,False,False,2022,5,2,586.81,520.48
False,False,True,False,False,False,False,False,False,False,2024,4,2,74.65,65.95
False,False,True,False,False,False,False,False,False,False,2024,5,2,354.21,351.78
True,False,False,False,False,False,False,False,False,False,2024,1,1,3916.38,3761.68
False,False,True,False,False,False,False,False,False,False,2022,9,3,1048.33,888.0
False,False,True,False,False,False,False,False,False,False,2024,4,2,672.82,447.2
False,False,True,False,False,False,False,False,False,False,2024,8,3,79.33,72.49
False,True,False,False,False,False,False,False,False,False,2024,8,3,32.15,32.14
False,False,True,False,False,False,False,False,False,False,2024,5,2,156.98,119.61
False,False,True,False,False,False,False,False,False,False,2023,6,2,841.14,910.84
False,True,False,False,False,False,False,False,False,False,2022,4,2,48.78,68.31
False,False,True,False,False,False,False,False,False,False,2023,7,3,36.76,469.68
False,False,False,False,False,False,False,False,True,False,2023,10,4,3748.53,3629.97
False,False,True,False,False,False,False,False,False,False,2023,10,4,1784.02,1353.55
False,False,False,True,False,False,False,False,False,False,2023,3,1,113.76,94.52
False,False,False,False,False,False,False,True,False,False,2023,3,1,42.94,24.24
True,False,False,False,False,False,False,False,False,False,2022,12,4,1750.82,1429.79
True,False,False,False,False,False,False,False,False,False,2023,3,1,1073.23,646.78
False,True,False,False,False,False,False,False,False,False,2024,7,3,63.43,85.79
False,False,True,False,False,False,False,False,False,False,2024,3,1,118.02,103.89
