MATRICULA,DATA_VENCIMENTO,BAIRRO,VALOR_FATURA,ANO_VENCIMENTO,MES_VENCIMENTO,TRIMESTRE,VALOR_FATURA_lag1,VALOR_FATURA_lag2
24893111,2024-05-15,RIBEIRO DE ABREU,133.44,2024,5,2,116.32,98.98
105568791,2024-05-15,CONCORDIA,32.12,2024,5,2,32.12,32.11
11815922,2024-05-15,UNIAO,1732.07,2024,5,2,1962.14,1220.67
124407421,2024-05-15,SAO JOAO BATISTA(VN),2560.58,2024,5,2,1156.86,1248.81
101359331,2024-05-15,VERA CRUZ,49.29,2024,5,2,27.95,98.8
27821463,2024-05-15,SANTA TEREZA,78.26,2024,5,2,78.31,48.48
25640798,2024-05-15,BETANIA,55.87,2024,5,2,55.88,55.88
103406590,2024-05-15,SANTO AGOSTINHO,4046.41,2024,5,2,3326.77,3066.34
158065204,2024-05-15,ALIPIO DE MELO,32.12,2024,5,2,27.82,32.12
136540163,2024-05-15,JARDIM DOS COMERCIARIOS,3549.43,2024,5,2,2055.63,448.08
134699173,2024-05-15,CONJUNTO CELSO MACHADO,32.12,2024,5,2,32.12,32.11
124511589,2024-05-15,SAO FRANCISCO,1688.38,2024,5,2,1542.33,1446.05
2434229,2024-05-15,BARREIRO,2950.84,2024,5,2,387.61,247.49
101359021,2024-05-15,SERRA,68.63,2024,5,2,150.79,36.5
2426714,2024-05-15,BARREIRO,945.57,2024,5,2,756.68,737.8
139961283,2024-05-15,VERA CRUZ,36.43,2024,5,2,36.43,36.43
2927667,2024-05-15,SANTA BRANCA,3849.61,2024,5,2,2123.28,1548.84
102782725,2024-05-15,RIBEIRO DE ABREU,32.2,2024,5,2,27.83,49.29
12774049,2024-05-15,SANTA TEREZA,162.83,2024,5,2,2080.35,2344.96
158626435,2024-05-15,PADRE EUSTAQUIO,27.83,2024,5,2,27.82,32.11
143439545,2024-05-15,CONCORDIA,32.12,2024,5,2,32.2,32.11
2754380,2024-05-15,JARDIM ATLANTICO,217.42,2024,5,2,187.26,247.49
103167749,2024-05-15,SAO SALVADOR,36.41,2024,5,2,40.75,32.16
121987981,2024-05-15,SAO GERALDO,1409.62,2024,5,2,880.38,926.23
144402831,2024-05-15,ETELVINA CARNEIRO,109.32,2024,5,2,109.35,109.29
1067231,2024-05-15,SAO PAULO,1086.42,2024,5,2,718.96,63.78
2605155,2024-05-15,ESTRELA DO ORIENTE,3871.05,2024,5,2,1872.29,952.05
148940226,2024-05-15,ESTORIL,49.37,2024,5,2,49.37,49.16
148940277,2024-05-15,ESTORIL,36.43,2024,5,2,36.43,36.23
25833529,2024-05-15,MADRE GERTRUDES,70.83,2024,5,2,70.85,63.49
27892808,2024-05-15,FLORESTA,99.1,2024,5,2,51.14,142.24
148750192,2024-05-15,ESTORIL,55.73,2024,5,2,55.73,32.17
24611921,2024-05-15,ALTO VERA CRUZ,292.77,2024,5,2,247.69,263.01
25759892,2024-05-15,COQUEIROS,1454.61,2024,5,2,1271.6,1041.47
158835131,2024-05-15,BURITIS,32.14,2024,5,2,32.12,36.35
144539951,2024-05-15,SANTA AMELIA,44.99,2024,5,2,399.74,32.76
904252,2024-05-15,ESPLANADA,32.12,2024,5,2,32.12,32.12
2741709,2024-05-15,LIBERDADE,186.94,2024,5,2,202.05,63.58
174675160,2024-05-15,SANTA EFIGENIA,49.29,2024,5,2,27.82,805.64
103167358,2024-05-15,JOAO PINHEIRO,425.32,2024,5,2,202.29,277.67
102821861,2024-05-15,SANTA EFIGENIA,36.43,2024,5,2,36.43,36.43
2605163,2024-05-15,ESTRELA DO ORIENTE,810.24,2024,5,2,903.03,856.92
144756765,2024-05-15,MARCOLA,49.35,2024,5,2,49.35,45.17
25758781,2024-05-15,INDEPENDENCIA,655.35,2024,5,2,2545.39,2335.82
2584379,2024-05-15,BARREIRO,539.87,2024,5,2,444.92,501.84
103196587,2024-05-15,FERNAO DIAS,1041.35,2024,5,2,764.98,877.77
27876039,2024-05-15,SANTA TEREZA,40.73,2024,5,2,32.18,36.48
12616460,2024-05-15,SAVASSI,1049.12,2024,5,2,903.77,955.94
122604890,2024-05-15,JARDIM SAO JOSE,634.85,2024,5,2,247.86,539.67
143378210,2024-05-15,NOVA SUISSA,32.12,2024,5,2,32.14,31.95
102761388,2024-05-15,SANTO AGOSTINHO,1698.61,2024,5,2,47.85,1975.77
2565781,2024-05-15,TIROL(BA),4147.21,2024,5,2,3230.26,52.65
158482441,2024-05-15,CAPITAO EDUARDO,927.68,2024,5,2,775.48,886.99
149255586,2024-05-15,CONJUNTO TAQUARIL,482.82,2024,5,2,482.69,426.25
160005205,2024-05-15,CAICARA ADELAIDE,32.11,2024,5,2,32.11,27.75
122478789,2024-05-15,SAO BENTO,32.12,2024,5,2,32.14,31.95
106117157,2024-05-15,SANTA LUCIA,45.0,2024,5,2,49.29,32.06
25833553,2024-05-15,CAMARGOS,55.9,2024,5,2,178.91,63.35
24670995,2024-05-15,SAVASSI,78.29,2024,5,2,119.38,63.42
2770253,2024-05-15,SAO GABRIEL,3712.05,2024,5,2,2422.91,2146.7
25756621,2024-05-15,MARIANO DE ABREU,330.8,2024,5,2,292.82,309.7
143379402,2024-05-15,SANTA LUCIA,62.21,2024,5,2,62.28,40.6
100614108,2024-05-15,GRANJA DE FREITAS,223.58,2024,5,2,288.11,545.73
2756463,2024-05-15,JARAGUA,63.34,2024,5,2,520.39,97.22
174674937,2024-05-15,CENTRO,55.72,2024,5,2,24.11,805.64
103171941,2024-05-15,SERRANO,2791.43,2024,5,2,2216.17,2054.78
12657026,2024-05-15,SILVEIRA,1661.87,2024,5,2,110.16,2502.72
770426,2024-05-15,CARLOS PRATES,96.97,2024,5,2,71.39,70.87
143381938,2024-05-15,BETANIA,27.82,2024,5,2,1841.22,32.16
1068717,2024-05-15,SAO PAULO,1455.97,2024,5,2,1387.0,1309.18
2774496,2024-05-15,JAQUELINE,1834.22,2024,5,2,156.01,1566.62
106177338,2024-05-15,RIO BRANCO,186.94,2024,5,2,57.75,56.17
12857173,2024-05-15,VILA BANDEIRANTES,635.88,2024,5,2,1323.14,552.55
103107304,2024-05-15,APARECIDA,45.0,2024,5,2,40.75,31.99
161263135,2024-05-15,VILA CALIFORNIA,32.12,2024,5,2,27.83,32.14
148135897,2024-05-15,CONJUNTO CELSO MACHADO,32.12,2024,5,2,32.12,32.12
121826121,2024-05-15,DIAMANTE,27.83,2024,5,2,133.85,32.49
159368677,2024-05-15,BARONESA,137.43,2024,5,2,164.96,149.12
1063952,2024-05-15,VILA SAO PAULO,2538.68,2024,5,2,73.04,2501.77
106254723,2024-05-15,ESTORIL,48.46,2024,5,2,202.07,70.65
145900720,2024-05-15,PAQUETA,277.35,2024,5,2,558.8,634.5
13093584,2024-05-15,NOVO GLORIA,2769.03,2024,5,2,1825.13,2761.51
2696711,2024-05-15,PRIMEIRO DE MAIO,20.59,2024,5,2,20.59,20.59
100472443,2024-05-15,TUPI B,141.74,2024,5,2,130.7,119.49
100469973,2024-05-15,CORACAO DE JESUS,32.12,2024,5,2,32.12,31.89
102944105,2024-05-15,CAMPO ALEGRE,85.78,2024,5,2,78.33,70.98
146068220,2024-05-15,PLANALTO,36.4,2024,5,2,36.4,27.82
103071342,2024-05-15,SAO GONCALO,2605.29,2024,5,2,741.79,719.0
2680785,2024-05-15,SAO GONCALO,48.41,2024,5,2,232.45,202.25
25810723,2024-05-15,BOA VIAGEM,27.96,2024,5,2,81.49,68.13
2693925,2024-05-15,PROVIDENCIA,141.74,2024,5,2,141.94,141.74
147710243,2024-05-15,BURITIS,32.12,2024,5,2,32.11,32.03
147221471,2024-05-15,BELVEDERE,36.49,2024,5,2,49.37,49.36
24593435,2024-05-15,SANTA EFIGENIA,1824.32,2024,5,2,63.37,63.37
160004250,2024-05-15,LAGOINHA,36.41,2024,5,2,32.14,32.12
2682761,2024-05-15,SAO GONCALO,2651.33,2024,5,2,1804.15,2166.22
25810821,2024-05-15,MANGABEIRAS,27.82,2024,5,2,27.82,27.82
121792064,2024-05-15,DONA CLARA,577.22,2024,5,2,172.45,444.85
148720498,2024-05-15,SAUDADE,1224.47,2024,5,2,1018.13,948.89
2701863,2024-05-15,PRIMEIRO DE MAIO,3042.55,2024,5,2,2124.26,598.39
24593486,2024-05-15,LOURDES,20.59,2024,5,2,20.59,20.45
172556333,2024-05-15,COPACABANA,32.11,2024,5,2,49.29,27.82
144764113,2024-05-15,PINDORAMA,90.14,2024,5,2,107.51,27.87
2741628,2024-05-15,LIBERDADE,55.87,2024,5,2,78.29,63.52
12870404,2024-05-15,CENTRO,2998.87,2024,5,2,2002.69,2422.93
25765744,2024-05-15,SANTA EFIGENIA,27.82,2024,5,2,27.83,27.83
121905098,2024-05-15,MILIONARIOS,107.71,2024,5,2,98.93,116.32
144809753,2024-05-15,SANTA MARGARIDA,141.91,2024,5,2,141.94,130.72
161297226,2024-05-15,ENGENHO NOGUEIRA,532.06,2024,5,2,64.9,125.66
159020581,2024-05-15,ALIPIO DE MELO,27.92,2024,5,2,27.83,55.73
100544835,2024-05-15,CAICARAS,44.99,2024,5,2,27.82,27.62
1064151,2024-05-15,VILA SAO PAULO,4383.18,2024,5,2,3620.34,1772.87
145691756,2024-05-15,SAVASSI,63.38,2024,5,2,55.92,70.89
2741369,2024-05-15,LIBERDADE,1822.83,2024,5,2,1386.71,903.72
102913480,2024-05-15,LAGOINHA,40.75,2024,5,2,40.75,40.75
145032906,2024-05-15,CARMO,90.33,2024,5,2,49.48,81.35
103139427,2024-05-15,CAICARA ADELAIDE,81.49,2024,5,2,27.82,32.04
148506291,2024-05-15,DIAMANTE,168.08,2024,5,2,62.34,32.29
145492885,2024-05-15,PRADO,55.79,2024,5,2,116.14,45.02
148325432,2024-05-15,NOVA SUISSA,55.79,2024,5,2,49.35,45.06
2722496,2024-05-15,SAO BERNARDO,171.58,2024,5,2,155.64,132.04
25830732,2024-05-15,CAICARAS,48.41,2024,5,2,48.41,48.42
106188674,2024-05-15,LAGOINHA,1132.59,2024,5,2,55.87,131.79
121847381,2024-05-15,FLORESTA,168.08,2024,5,2,32.12,32.12
25798022,2024-05-15,SAVASSI,55.9,2024,5,2,63.37,63.37
103154825,2024-05-15,JARDIM LEBLON,1663.25,2024,5,2,50.03,1479.75
106046047,2024-05-15,PAQUETA,36.4,2024,5,2,24.11,116.28
161387390,2024-05-15,PINDORAMA,32.74,2024,5,2,108.1,33.11
142578878,2024-05-15,SAO GABRIEL,202.18,2024,5,2,125.29,849.7
151023115,2024-05-15,SION,36.53,2024,5,2,62.18,62.01
139312684,2024-05-15,BANDEIRANTES,55.87,2024,5,2,1640.7,2054.77
105881651,2024-05-15,SAO BERNARDO,97.02,2024,5,2,78.33,85.81
2891204,2024-05-15,VENDA NOVA,2654.18,2024,5,2,2814.79,2977.57
25834916,2024-05-15,SAO JOSE,70.85,2024,5,2,63.38,70.87
1086146,2024-05-15,RENASCENCA,2053.25,2024,5,2,1917.19,204.19
25643428,2024-05-15,SAVASSI,48.48,2024,5,2,48.44,78.26
12301418,2024-05-15,SAO BERNARDO,3966.73,2024,5,2,2583.44,3872.95
139444378,2024-05-15,SERRA VERDE,20.59,2024,5,2,20.59,20.59
24786926,2024-05-15,SION,245.42,2024,5,2,612.16,559.0
103396381,2024-05-15,SANTO AGOSTINHO,704.76,2024,5,2,572.95,597.96
2443384,2024-05-15,BARREIRO,156.81,2024,5,2,141.94,119.55
161392423,2024-05-15,SANTO ANDRE,28.6,2024,5,2,439.97,426.59
102760969,2024-05-15,LOURDES,400.24,2024,5,2,354.3,376.0
27829448,2024-05-15,CASA BRANCA,45.12,2024,5,2,27.9,61.92
139570047,2024-05-15,CONJUNTO PAULO VI,3617.9,2024,5,2,2859.36,2378.85
105898716,2024-05-15,SAO CRISTOVAO,108.31,2024,5,2,48.48,130.55
123775442,2024-05-15,VILA CALIFORNIA,634.78,2024,5,2,558.9,482.94
2887924,2024-05-15,VENDA NOVA,48.61,2024,5,2,96.92,140.94
150523548,2024-05-15,NOVA PAMPULHA,1109.41,2024,5,2,857.16,788.07
158380304,2024-05-15,CALAFATE,62.29,2024,5,2,62.3,62.28
1075896,2024-05-15,IPIRANGA,92.4,2024,5,2,76.93,92.57
101358946,2024-05-15,SERRA,133.67,2024,5,2,133.71,133.71
2464586,2024-05-15,ATILA DE PAIVA,4385.03,2024,5,2,4059.04,3874.54
2451573,2024-05-15,TIROL(BA),520.81,2024,5,2,444.94,445.38
139637681,2024-05-15,CONJUNTO PAULO VI,558.23,2024,5,2,520.75,577.84
102760152,2024-05-15,CARMO,36.43,2024,5,2,32.14,36.27
152620443,2024-05-15,SAO BERNARDO,82.39,2024,5,2,212.56,137.25
152861696,2024-05-15,LAGOINHA,49.39,2024,5,2,50.25,56.64
124236375,2024-05-15,HAVAI,156.81,2024,5,2,97.49,86.3
25640810,2024-05-15,LOURDES,63.38,2024,5,2,63.37,70.81
105614815,2024-05-15,VALE DO JATOBA,187.08,2024,5,2,108.26,107.88
11884789,2024-05-15,ALTO BARROCA,262.89,2024,5,2,330.64,482.5
172827221,2024-05-15,JARDIM VITORIA,40.7,2024,5,2,27.83,27.83
158081641,2024-05-15,ESTRELA DO ORIENTE,1845.84,2024,5,2,1294.4,1479.07
102759910,2024-05-15,SAVASSI,354.2,2024,5,2,310.58,332.32
124080651,2024-05-15,BOA VISTA,1510.55,2024,5,2,1472.99,63.32
174596901,2024-05-15,DISTRITO INDUSTRIAL DO JATOBA,49.29,2024,5,2,27.82,777.82
2909057,2024-05-15,JARDIM DOS COMERCIARIOS,519.06,2024,5,2,299.87,244.41
158185846,2024-05-15,INDEPENDENCIA,125.03,2024,5,2,116.33,115.53
103396438,2024-05-15,BARRO PRETO,771.5,2024,5,2,29.71,1047.95
1086359,2024-05-15,RENASCENCA,2421.26,2024,5,2,4170.77,79.2
2441489,2024-05-15,BARREIRO,78.26,2024,5,2,78.33,78.31
152744801,2024-05-15,BURITIS,27.83,2024,5,2,32.12,31.99
2895439,2024-05-15,MINAS CAIXA,1294.65,2024,5,2,1409.54,1034.41
25836731,2024-05-15,COPACABANA,55.88,2024,5,2,55.88,55.88
25640852,2024-05-15,SANTA CRUZ,63.35,2024,5,2,55.88,55.6
101358962,2024-05-15,SERRA,703.79,2024,5,2,624.41,42.01
2892685,2024-05-15,VENDA NOVA,48.41,2024,5,2,48.41,48.07
12182532,2024-05-15,CONFISCO,948.32,2024,5,2,696.09,635.31
103396390,2024-05-15,BARRO PRETO,1920.57,2024,5,2,1460.23,38.77
123964482,2024-05-15,JARDIM ATLANTICO,32.11,2024,5,2,32.11,27.83
24797847,2024-05-15,JARDIM ALVORADA,63.49,2024,5,2,70.85,119.36
2887371,2024-05-15,VENDA NOVA,188.19,2024,5,2,247.45,1170.52
150370598,2024-05-15,FLORESTA,32.11,2024,5,2,27.82,27.83
158389239,2024-05-15,ESTORIL,32.11,2024,5,2,27.82,27.82
149799535,2024-05-15,TIROL(BA),48.41,2024,5,2,48.42,48.41
122939417,2024-05-15,NOVO TUPI,36.4,2024,5,2,36.4,45.06
101085150,2024-05-15,ESPLANADA,70.85,2024,5,2,70.85,70.85
898996,2024-05-15,ESPLANADA,75.44,2024,5,2,28.1,189.9
2882124,2024-05-15,SAO JOAO BATISTA(VN),3328.43,2024,5,2,2096.43,1084.39
174673621,2024-05-15,CENTRO,32.65,2024,5,2,49.8,1055.01
103246223,2024-05-15,SANTA LUCIA,1010.32,2024,5,2,981.9,1586.9
102761116,2024-05-15,CIDADE JARDIM,277.7,2024,5,2,32.61,253.87
12535109,2024-05-15,BELVEDERE,32.12,2024,5,2,32.11,32.03
140720677,2024-05-15,GUARANI,202.18,2024,5,2,130.63,130.78
2863669,2024-05-15,HELIOPOLIS,2285.07,2024,5,2,1755.64,1985.63
106038303,2024-05-15,PAQUETA,902.29,2024,5,2,628.55,857.45
162135335,2024-05-15,VILA SAO PAULO,2699.57,2024,5,2,3575.3,2276.81
915441,2024-05-15,SAO GERALDO,539.76,2024,5,2,444.82,406.87
149383835,2024-05-15,HORTO,36.41,2024,5,2,74.18,441.87
24698989,2024-05-15,SANTA EFIGENIA,55.87,2024,5,2,55.88,55.9
25833863,2024-05-15,PLANALTO,78.31,2024,5,2,70.8,70.89
140843175,2024-05-15,CENTRO,64.4,2024,5,2,972.23,972.18
2839571,2024-05-15,FLORAMAR,48.58,2024,5,2,49.43,130.62
158452348,2024-05-15,LINDEIA,27.82,2024,5,2,36.4,27.83
1072994,2024-05-15,IPIRANGA,1916.61,2024,5,2,2331.54,1732.86
25752022,2024-05-15,BARREIRO,501.7,2024,5,2,387.97,330.49
2559676,2024-05-15,MIRAMAR,994.9,2024,5,2,718.94,444.95
149358229,2024-05-15,GRAJAU,28.23,2024,5,2,40.78,199.8
122818407,2024-05-15,SANTO ANTONIO,32.12,2024,5,2,49.29,31.89
161250548,2024-05-15,SAO PEDRO,741.79,2024,5,2,653.81,481.0
25650998,2024-05-15,JAQUELINE,55.88,2024,5,2,55.88,55.87
2534525,2024-05-15,FLAVIO MARQUES LISBOA,1799.82,2024,5,2,1755.26,1364.26
12373176,2024-05-15,MANGABEIRAS,32.25,2024,5,2,32.31,68.83
103392441,2024-05-15,GRAJAU,108.17,2024,5,2,119.36,63.57
1059564,2024-05-15,UNIAO,1983.93,2024,5,2,1341.23,49.92
123497990,2024-05-15,CAICARAS,32.51,2024,5,2,81.53,188.62
25648730,2024-05-15,FLORESTA,48.41,2024,5,2,108.17,55.9
102761043,2024-05-15,SANTO ANTONIO,81.61,2024,5,2,27.83,62.13
139647091,2024-05-15,CORACAO DE JESUS,187.16,2024,5,2,172.06,155.93
106008471,2024-05-15,NOVA SUISSA,78.31,2024,5,2,97.02,70.89
2886537,2024-05-15,VENDA NOVA,427.74,2024,5,2,157.26,2496.1
12423700,2024-05-15,SAO JOAO BATISTA(VN),577.82,2024,5,2,615.75,479.55
2527057,2024-05-15,TIROL(BA),157.53,2024,5,2,634.85,596.94
123292387,2024-05-15,MANACAS,108.25,2024,5,2,108.23,97.08
25650963,2024-05-15,SAO BERNARDO,55.92,2024,5,2,48.46,70.89
150296924,2024-05-15,LIBERDADE,690.51,2024,5,2,321.51,108.65
139960236,2024-05-15,VERA CRUZ,27.82,2024,5,2,27.87,27.93
2884801,2024-05-15,SAO JOAO BATISTA(VN),1985.68,2024,5,2,1779.53,1743.57
103266453,2024-05-15,ALTO VERA CRUZ,1270.51,2024,5,2,1018.34,1064.57
25834835,2024-05-15,LIBERDADE,119.33,2024,5,2,55.9,55.9
24760684,2024-05-15,UNIAO,85.79,2024,5,2,78.33,78.0
27835332,2024-05-15,SAGRADA FAMILIA,28.12,2024,5,2,49.29,141.73
139960601,2024-05-15,VERA CRUZ,215.54,2024,5,2,150.81,2658.06
172560161,2024-05-15,JARDIM ATLANTICO,36.4,2024,5,2,36.43,36.43
158392558,2024-05-15,ESTORIL,32.11,2024,5,2,27.82,27.82
1075811,2024-05-15,IPIRANGA,277.64,2024,5,2,596.6,217.08
12425494,2024-05-15,JARDINOPOLIS,278.23,2024,5,2,262.79,765.04
898376,2024-05-15,ESPLANADA,1478.62,2024,5,2,1225.94,881.03
157752208,2024-05-15,CAPITAO EDUARDO,27.82,2024,5,2,27.88,27.88
25183036,2024-05-15,NOVA SUISSA,311.78,2024,5,2,349.76,277.69
124848141,2024-05-15,BURITIS,32.12,2024,5,2,32.12,31.99
102408866,2024-05-15,SANTA INES,102.37,2024,5,2,875.33,445.49
105077119,2024-05-15,BARREIRO,63.34,2024,5,2,63.37,55.88
156964139,2024-05-15,BURITIS,36.41,2024,5,2,36.43,32.04
131352016,2024-05-15,SAGRADA FAMILIA,42.92,2024,5,2,65.39,79.03
25313339,2024-05-15,CAPITAO EDUARDO,2145.02,2024,5,2,2147.06,57.84
101929901,2024-05-15,SANTANA DO CAFEZAL,187.38,2024,5,2,72.89,82.76
104249331,2024-05-15,CACHOEIRINHA,27.82,2024,5,2,27.83,28.15
11018941,2024-05-15,SANTA EFIGENIA,48.41,2024,5,2,55.87,48.41
104249412,2024-05-15,SILVEIRA,45.15,2024,5,2,28.0,74.88
131351419,2024-05-15,UNIAO,359.94,2024,5,2,95.07,29.57
25117980,2024-05-15,TUPI A,63.34,2024,5,2,85.74,48.41
1672991,2024-05-15,ERMELINDA,1847.52,2024,5,2,1709.3,1654.09
128200952,2024-05-15,VILA PINHO,2975.76,2024,5,2,2169.45,2308.75
156962446,2024-05-15,BURITIS,55.81,2024,5,2,27.9,49.02
155475444,2024-05-15,GRAJAU,36.43,2024,5,2,68.61,36.41
1924761,2024-05-15,JOAO PINHEIRO,1365.04,2024,5,2,33.2,1141.82
11217634,2024-05-15,SION,4171.76,2024,5,2,3113.42,1499.98
26305470,2024-05-15,LOURDES,63.35,2024,5,2,70.85,55.92
11227036,2024-05-15,SION,49.31,2024,5,2,116.23,36.37
155376781,2024-05-15,NOVA GRANADA,55.73,2024,5,2,45.09,32.07
11008270,2024-05-15,SANTA EFIGENIA,48.41,2024,5,2,482.95,49.02
131369971,2024-05-15,MINAS CAIXA,74.91,2024,5,2,387.19,424.47
173386407,2024-05-15,SAO TOMAZ,255.78,2024,5,2,142.28,201.41
105110744,2024-05-15,RIO BRANCO,2720.37,2024,5,2,2216.28,2285.06
1963058,2024-05-15,NOVA SUISSA,45.06,2024,5,2,45.06,44.69
173598188,2024-05-15,SOLAR DO BARREIRO,32.11,2024,5,2,32.12,32.11
25348612,2024-05-15,LINDEIA,444.32,2024,5,2,233.24,247.73
127958100,2024-05-15,JARDIM VITORIA,463.3,2024,5,2,349.6,187.33
27628353,2024-05-15,SANTA EFIGENIA,133.78,2024,5,2,28.12,159.7
11015942,2024-05-15,SANTA EFIGENIA,2100.06,2024,5,2,857.82,972.14
131358782,2024-05-15,VENDA NOVA,125.49,2024,5,2,113.74,112.94
155377299,2024-05-15,BURITIS,27.83,2024,5,2,27.85,32.04
102425329,2024-05-15,SANTA MARIA,32.23,2024,5,2,44.99,62.21
11204788,2024-05-15,SAO PEDRO,2605.91,2024,5,2,1940.41,502.08
11019123,2024-05-15,CENTRO,851.03,2024,5,2,1062.49,1168.19
131350323,2024-05-15,UNIAO,103.79,2024,5,2,211.21,33.97
155709879,2024-05-15,VALE DO JATOBA,32.12,2024,5,2,27.83,31.99
101982208,2024-05-15,PADRE EUSTAQUIO,2631.27,2024,5,2,2584.4,3105.68
11019280,2024-05-15,SANTO AGOSTINHO,232.43,2024,5,2,142.62,202.84
131083732,2024-05-15,DIAMANTE,20.59,2024,5,2,20.59,20.59
1913336,2024-05-15,NOVA SUISSA,997.45,2024,5,2,880.13,3296.44
173504388,2024-05-15,VILA NOVO SAO LUCAS,90.23,2024,5,2,545.12,49.36
25120450,2024-05-15,SANTA EFIGENIA,63.34,2024,5,2,63.37,48.42
11199563,2024-05-15,SAO PEDRO,501.9,2024,5,2,539.87,518.74
105077003,2024-05-15,ESPLANADA,20.59,2024,5,2,20.59,20.59
104258497,2024-05-15,BARRO PRETO,32.12,2024,5,2,49.29,32.23
156962365,2024-05-15,BURITIS,32.12,2024,5,2,32.11,31.95
104263270,2024-05-15,DISTRITO INDUSTRIAL DO JATOBA,3688.2,2024,5,2,1994.73,1213.12
11022264,2024-05-15,BARRO PRETO,151.04,2024,5,2,133.44,133.71
25221311,2024-05-15,SANTA EFIGENIA,55.97,2024,5,2,48.44,85.76
160358396,2024-05-15,CENTRO,222.63,2024,5,2,28.35,28.28
102402914,2024-05-15,PINDORAMA,1891.87,2024,5,2,2261.88,1870.11
131313835,2024-05-15,SANTA BRANCA,2907.73,2024,5,2,2077.31,3459.87
173598102,2024-05-15,FLAVIO MARQUES LISBOA,49.37,2024,5,2,49.37,49.36
25241249,2024-05-15,CENTRO,78.26,2024,5,2,78.31,70.87
105077062,2024-05-15,GLORIA,48.44,2024,5,2,63.37,63.35
155482483,2024-05-15,CARLOS PRATES,36.53,2024,5,2,81.49,62.18
102403996,2024-05-15,VILA ESPERANCA,4412.0,2024,5,2,3782.75,188.63
161642012,2024-05-15,ENGENHO NOGUEIRA,37.41,2024,5,2,37.27,75.8
131326911,2024-05-15,OURO PRETO,3643.21,2024,5,2,2951.27,2378.54
27555313,2024-05-15,RENASCENCA,75.05,2024,5,2,36.56,32.31
1924656,2024-05-15,JOAO PINHEIRO,3272.69,2024,5,2,4218.66,1178.33
26422280,2024-05-15,OURO PRETO,63.34,2024,5,2,1155.56,742.68
104258420,2024-05-15,FLORESTA,49.29,2024,5,2,29.33,32.23
128221160,2024-05-15,XODO-MARIZE,1894.61,2024,5,2,3526.79,2881.48
11019140,2024-05-15,CENTRO,55.87,2024,5,2,55.88,48.42
131322532,2024-05-15,VILA PINHO,3295.7,2024,5,2,2055.64,905.11
155691368,2024-05-15,CONJUNTO TAQUARIL,27.82,2024,5,2,32.11,32.12
11202980,2024-05-15,SANTA RITA DE CASSIA,63.37,2024,5,2,63.37,63.37
127881433,2024-05-15,SANTA LUCIA,360.26,2024,5,2,94.92,148.53
104159278,2024-05-15,CORACAO DE JESUS,81.66,2024,5,2,81.63,81.09
156971020,2024-05-15,BURITIS,27.83,2024,5,2,27.83,32.04
1046161,2024-05-15,CIDADE NOVA,810.59,2024,5,2,312.37,262.97
10999787,2024-05-15,CENTRO,278.7,2024,5,2,949.44,1294.47
25582950,2024-05-15,CORACAO DE JESUS,1386.62,2024,5,2,1041.27,942.79
131900676,2024-05-15,SANTA LUCIA,45.06,2024,5,2,45.06,44.81
102566143,2024-05-15,SANTO ANTONIO,941.82,2024,5,2,27.83,31.89
11253126,2024-05-15,MARCOLA,3527.19,2024,5,2,1756.37,1297.21
154838578,2024-05-15,SAVASSI,107.67,2024,5,2,90.36,99.05
25107364,2024-05-15,DONA CLARA,70.8,2024,5,2,63.38,63.37
11003537,2024-05-15,FLORESTA,615.18,2024,5,2,521.06,672.82
1654021,2024-05-15,PADRE EUSTAQUIO,995.62,2024,5,2,482.73,1221.72
131855425,2024-05-15,CEU AZUL,3894.06,2024,5,2,2582.95,504.53
11251379,2024-05-15,SERRA,96.92,2024,5,2,85.95,48.51
26244896,2024-05-15,JARDIM GUANABARA,387.88,2024,5,2,172.09,425.44
11003847,2024-05-15,FLORESTA,3042.55,2024,5,2,2516.08,1710.82
156971160,2024-05-15,BURITIS,27.83,2024,5,2,27.83,32.04
103932003,2024-05-15,SANTO ANTONIO,27.82,2024,5,2,40.73,27.62
1979035,2024-05-15,JOAO PINHEIRO,40.7,2024,5,2,40.75,62.17
126981035,2024-05-15,CARLOS PRATES,32.12,2024,5,2,32.12,32.12
154773476,2024-05-15,GARCAS,55.72,2024,5,2,32.12,32.12
132063000,2024-05-15,CACHOEIRINHA,164.72,2024,5,2,546.68,51.04
126861439,2024-05-15,SANTO AGOSTINHO,32.4,2024,5,2,32.16,133.71
11254467,2024-05-15,SERRA,1179.74,2024,5,2,1110.44,1224.58
25590952,2024-05-15,SAO GABRIEL,63.34,2024,5,2,63.37,63.37
105264822,2024-05-15,NOVA ESPERANCA,48.48,2024,5,2,78.33,78.33
154608521,2024-05-15,SANTA CRUZ,27.82,2024,5,2,27.83,27.67
102577391,2024-05-15,JARDIM DOS COMERCIARIOS,1018.29,2024,5,2,788.04,809.03
1985973,2024-05-15,OESTE,475.36,2024,5,2,355.12,375.08
10995919,2024-05-15,CENTRO,435.03,2024,5,2,419.03,450.65
1645790,2024-05-15,BOM JESUS,56.35,2024,5,2,48.82,366.34
160334187,2024-05-15,VENDA NOVA,168.36,2024,5,2,107.73,132.64
156975068,2024-05-15,BURITIS,27.85,2024,5,2,27.85,36.33
132058367,2024-05-15,LIBERDADE,405.79,2024,5,2,360.55,122.53
27644286,2024-05-15,CAICARAS,211.73,2024,5,2,159.74,32.44
