00119303078;        34,27;000000001;000000000;000000001;000000000;PREF M BELO HORIZONTE CANT CENTRAL ;A11S 0027203                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;VEREADOR CICERO ILDEFONSO               ;00000;  ;            ;JOAO PINHEIRO                 ;.
00020450303;       151,47;000000010;000000010;000000010;000000010;PREF M BELO HORIZONTE SLU          ;Y23G 1218993                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;BARAO DE VARGINHA                       ;00004;  ;            ;ALTO DOS PINHEIROS            ;.
00001924656;     3.320,29;000000146;000000146;000000146;000000146;PREF M BELO HORIZONTE PITUCHINHA   ;Y19G 0381825                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;MARQUES DE LAVRADIO                     ;00619;  ;            ;JOAO PINHEIRO                 ;.
00118196286;        59,79;000000006;000000000;000000006;000000000;PREF M BELO HORIZONTE PRACA        ;Y17N 0407749                                                                                                                                                                                                                                                        ;25/8/2025 ;PR;JOSE HEILBUTH GONCALVES                 ;00000;  ;            ;JOAO PINHEIRO                 ;.
00163643458;     1.233,87;000000061;000000061;000000061;000000061;PREF M BELO HORIZONTE CENT DE SAUDE;Y21G 0867827                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;FREI LUIZ DE SOUZA                      ;00811;  ;            ;JOAO PINHEIRO                 ;.
00011004614;    30.296,92;000001088;000001088;000001088;000001088;PREF M BELO HORIZONTE ABRIGO       ;D18B 0702004                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;CONSELHEIRO ROCHA                       ;00351;  ;            ;FLORESTA                      ;.
00025648730;       535,31;000000031;000000031;000000031;000000031;PREF M BELO HORIZONTE              ;Y19G 0601313                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;FRANCISCO SALES                         ;00556;  ;            ;FLORESTA                      ;.
00020557400;       139,36;000000009;000000009;000000009;000000009;PREF M BELO HORIZONTE SLU          ;Y24S 0022687                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;FRANCISCO SALES                         ;00549;  ;            ;FLORESTA                      ;.
00102599611;     4.334,96;000000299;000000000;000000299;000000000;PREF M BELO HORIZONTE CANT CENTRAL ;E15S 0000890                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;FRANCISCO SALES                         ;00000;LG;FRENTE 399  ;FLORESTA                      ;.
00115259937;        34,22;000000001;000000000;000000001;000000000;PREF M BELO HORIZONTE CANT CENTRAL ;Y22G 1071259                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;ASSIS CHATEAUBRIAND                     ;00000;LG;351         ;FLORESTA                      ;.
00105019399;        34,56;000000001;000000000;000000001;000000000;PREF M BELO HORIZONTE CANT CENTRAL ;Y23G 1242149                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;ASSIS CHATEAUBRIAND                     ;00000;LG;FRENTE 245  ;FLORESTA                      ;.
00150370598;        34,18;000000001;000000000;000000001;000000000;PREF M BELO HORIZONTE CANT CENTRAL ;Y21G 0884426                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;ASSIS CHATEAUBRIAND                     ;00000;LG;FRENTE N 15 ;FLORESTA                      ;.
00101909152;        48,12;000000004;000000000;000000004;000000000;PREF M BELO HORIZONTE CANT CENTRAL ;Y20G 0806365                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;DO CONTORNO                             ;00000;  ;            ;FLORESTA                      ;.
00136321712;       142,88;000000016;000000000;000000016;000000000;PREF M BELO HORIZONTE PRACA        ;Y24G 1095737                                                                                                                                                                                                                                                        ;25/8/2025 ;PR;ZAMENHOF                                ;00000;LG;PRACA       ;FLORESTA                      ;.
00116910194;       123,96;000000014;000000000;000000014;000000000;PREF M BELO HORIZONTE CANTEIRO     ;Y20G 0747218                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;ASSIS CHATEAUBRIAND                     ;00000;LG;FRENTE 218  ;FLORESTA                      ;.
00104258420;       105,58;000000012;000000000;000000012;000000000;PREF M BELO HORIZONTE CANT CENTRAL ;Y23G 1032755                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;ASSIS CHATEAUBRIAND                     ;00000;JD;FRENTE 422  ;FLORESTA                      ;.
00129732699;        80,20;000000009;000000000;000000009;000000000;PREF M BELO HORIZONTE CANT CENTRAL ;Y19G 0839860                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;ASSIS CHATEAUBRIAND                     ;00000;LG;FRENTE N 524;FLORESTA                      ;.
00156553309;        43,41;000000003;000000000;000000003;000000000;PREF M BELO HORIZONTE JARDIM       ;Y19G 0409642                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;ASSIS CHATEAUBRIAND                     ;00000;LG;FRENTE N 634;CENTRO                        ;.
00025241249;        75,51;000000003;000000003;000000003;000000003;PREF M BELO HORIZONTE SLU          ;Y21G 1062599                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;ASSIS CHATEAUBRIAND                     ;00740;  ;            ;CENTRO                        ;.
00011003537;       166,92;000000011;000000011;000000011;000000011;PREF M BELO HORIZONTE EM P M CAMPOS;A22G 0204550                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;ASSIS CHATEAUBRIAND                     ;00429;  ;            ;FLORESTA                      ;.
00011003847;     1.464,65;000000070;000000070;000000070;000000070;PREF M BELO HORIZONTE QUARDA MUNICI;A22G 0213009                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;DO ITAMBE                               ;00163;  ;            ;FLORESTA                      ;.
00011003863;       201,16;000000013;000000013;000000013;000000013;PREF M BELO HORIZONTE              ;Y21G 1027623                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;GERALDO TEIXEIRA DA COSTA               ;00239;  ;            ;FLORESTA                      ;.
00023603976;       232,00;000000015;000000015;000000015;000000015;PREF M BELO HORIZONTE              ;Y21G 1027917                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;GERALDO TEIXEIRA DA COSTA               ;00219;  ;            ;FLORESTA                      ;.
00105017795;         0,00;000000006;000000000;000000006;000000000;PREF M BELO HORIZONTE CANT CENTRAL ;Y14S 0674624                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;AQUILES LOBO                            ;00000;  ;            ;FLORESTA                      ;.
00011004215;       634,45;000000035;000000035;000000035;000000035;PREF M BELO HORIZONTE SEC CULTURA  ;Y21G 1111849                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;DO ITAMBE                               ;00227;  ;            ;FLORESTA                      ;.
00139637681;       843,61;000000045;000000045;000000045;000000045;PREF M BELO HORIZONTE CID PAULO VI ;B13S 0025528                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;NEBLINA                                 ;00120;  ;            ;CONJUNTO PAULO VI             ;.
00139570047;     3.161,44;000000139;000000139;000000139;000000139;PREF M BELO HORIZONTE UMEI PAULO VI;B22G 0011034                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;NEBLINA                                 ;00047;  ;            ;CONJUNTO PAULO VI             ;.
00158482441;     2.589,78;000000194;000000000;000000194;000000000;PREF M BELO HORIZONTE A COMUNITARIA;Y19G 0654090                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;QUATRO MIL CENTO E OITENTA E SEIS       ;00000;  ;            ;CAPITAO EDUARDO               ;.
00019946899;     6.780,76;000000274;000000274;000000274;000000274;PREF M BELO HORIZONTE EM SOB PINTO ;A22G 0231103                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;DAS ALMAS                               ;00120;  ;            ;CONJUNTO PAULO VI             ;.
00018667228;       556,05;000000032;000000032;000000032;000000032;PREF M BELO HORIZONTE SES SAUDE    ;A22G 0231133                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;DAS ALMAS                               ;00122;  ;            ;CONJUNTO PAULO VI             ;.
00102155445;       321,52;000000032;000000000;000000032;000000000;PREF M BELO HORIZONTE SEC EDUCACAO ;Y21G 1255817                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;DAS ALMAS                               ;01200;  ;            ;CONJUNTO PAULO VI             ;.
00103588680;        34,27;000000001;000000000;000000001;000000000;PREF M BELO HORIZONTE CANT CENTRAL ;Y19G 0797249                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;DO CONTORNO                             ;00000;CT;FRENTE 1328 ;FLORESTA                      ;.
00121847381;        43,46;000000003;000000000;000000003;000000000;PREF M BELO HORIZONTE PRACA        ;Y21G 1268448                                                                                                                                                                                                                                                        ;25/8/2025 ;PR;SALVADOR MORICI                         ;00000;  ;            ;FLORESTA                      ;.
00103588868;        34,46;000000001;000000000;000000001;000000000;PREF M BELO HORIZONTE CANT CENTRAL ;Y19G 0797242                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;DO CONTORNO                             ;00000;CT;1498        ;FLORESTA                      ;.
00101909071;        34,27;000000001;000000000;000000001;000000000;PREF M BELO HORIZONTE CANT CENTRAL ;Y20G 0123420                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;DO CONTORNO                             ;00000;  ;            ;FLORESTA                      ;.
00179679384;        34,32;000000001;000000000;000000001;000000000;PREF M BELO HORIZONTE              ;Y24LN0306373                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;DAVID CAMPISTA                          ;00000;LG;FRENTE 42   ;FLORESTA                      ;.
00021276200;    10.824,42;000000414;000000414;000000414;000000414;PREF M BELO HORIZONTE EM F D COSTA ;B17B 0702548                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;PEDRO ALEXANDRINO MENDONCA              ;00098;  ;            ;CONJUNTO TAQUARIL             ;.
00023111607;     1.330,86;000000065;000000065;000000065;000000065;PREF M BELO HORIZONTE SEC SAUDE    ;A24HX0005892C                                                                                                                                                                                                                                                       ;25/8/2025 ;R ;PEDRO ALEXANDRINO MENDONCA              ;00012;  ;            ;CONJUNTO TAQUARIL             ;.
00155691368;        66,74;000000007;000000000;000000007;000000000;PREF M BELO HORIZONTE PRACA        ;Y21S 0484545                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;ANTAO GONCALVES                         ;00000;LG;PRACA       ;CONJUNTO TAQUARIL             ;.
00000867241;       152,87;000000010;000000010;000000010;000000010;PREF M BELO HORIZONTE              ;A13Z 0106187                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;DESEMBARGADOR BRAULIO                   ;00978;  ;            ;ALTO VERA CRUZ                ;.
00111121876;     5.246,88;000000221;000000221;000000221;000000221;PREF M BELO HORIZONTE EM FAZENDINHA;B23FA0000592                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;CRUZEIRO DO SUL                         ;00051;  ;            ;FAZENDINHA                    ;.
00025221256;        59,58;000000001;000000001;000000001;000000001;PREF M BELO HORIZONTE SLU MPA      ;Y24SG1285122                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;MEM DE SA                               ;00000;  ;            ;SANTA EFIGENIA                ;.
00000806617;    15.843,84;000000588;000000588;000000588;000000588;PREF M BELO HORIZONTE EM S DUMONT  ;B20G 0013761                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;MEM DE SA                               ;00600;  ;            ;SANTA EFIGENIA                ;.
00016977203;       247,81;000000016;000000016;000000016;000000016;PREF M BELO HORIZONTE C S TAQUARIL ;Y20G 0107786                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;SANTA TEREZA                            ;00612;  ;            ;TAQUARIL                      ;.
00125279281;     1.406,46;000000068;000000068;000000068;000000068;PREF M BELO HORIZONTE CRAS G FREITA;A22G 0210726                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;DO GRUPO                                ;00012;  ;            ;GRANJA DE FREITAS             ;.
00014664607;       495,65;000000029;000000029;000000029;000000029;PREF M BELO HORIZONTE E DR J SOARES;A13S 0463119                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;DO GRUPO                                ;00025;  ;            ;GRANJA DE FREITAS             ;.
00125102101;     9.437,54;000000366;000000366;000000366;000000366;PREF M BELO HORIZONTE EMEF         ;E18B 0809887                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;SAO VICENTE                             ;00200;LG;A           ;GRANJA DE FREITAS             ;.
00134264932;        25,79;000000000;000000000;000000000;000000000;PREF M BELO HORIZONTE              ;                                                                                                                                                                                                                                                                    ;25/8/2025 ;AV;SANTA TEREZA                            ;02330;  ;            ;GRANJA DE FREITAS             ;.
00115396985;     1.230,44;000000098;000000000;000000098;000000000;PREF M BELO HORIZONTE PRACA        ;Y08S 0171943                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;VENEZUELA                               ;00000;  ;            ;SION                          ;.
00114929637;        59,52;000000001;000000001;000000001;000000001;PREF M BELO HORIZONTE PQ 1 DE MAIO ;Y22S 0421293                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;ROSALINA BANDEIRA                       ;00000;  ;            ;PRIMEIRO DE MAIO              ;.
00114752435;     1.429,30;000000069;000000069;000000069;000000069;PREF M BELO HORIZONTE PARQUE       ;A13S 0219114                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;SANTA CRUZ                              ;00000;LG;130         ;MINASLANDIA                   ;.
00114509115;        67,46;000000002;000000002;000000002;000000002;PREF M BELO HORIZONTE PARQUE       ;Y22S 0421293C                                                                                                                                                                                                                                                       ;25/8/2025 ;R ;ROSALINA BANDEIRA                       ;00000;LG;285         ;PRIMEIRO DE MAIO              ;.
00113605102;        63,10;000000001;000000001;000000001;000000001;PREF M BELO HORIZONTE PARQUE       ;A18N 0344643                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;PENELOPE                                ;00020;  ;            ;PRIMEIRO DE MAIO              ;.
00114509051;        59,52;000000001;000000001;000000001;000000001;PREF M BELO HORIZONTE PARQUE       ;C12S 0013654                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;PENELOPE                                ;00000;LG;20A         ;PRIMEIRO DE MAIO              ;.
00165325186;       116,41;000000007;000000007;000000007;000000007;PREF M BELO HORIZONTE ASSIT SOCIAL ;Y21S 0553678                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;SAO SEBASTIAO                           ;00140;  ;            ;MINASLANDIA                   ;.
00103418199;       767,59;000000042;000000042;000000042;000000042;PREF M BELO HORIZONTE SEC SAUDE    ;A13S 0526754                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;SAO SEBASTIAO                           ;00030;  ;            ;MINASLANDIA                   ;.
00140720677;       413,11;000000025;000000025;000000025;000000025;PREF M BELO HORIZONTE PR           ;Y21S 0542667                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;IMBARE                                  ;00034;  ;            ;GUARANI                       ;.
00020607172;        91,86;000000005;000000005;000000005;000000005;PREF M BELO HORIZONTE SLU          ;Y22S 0332588                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;TEOFILO OTONI                           ;00010;  ;            ;FLORAMAR                      ;.
00002839571;        91,62;000000005;000000005;000000005;000000005;PREF M BELO HORIZONTE SEC SAUDE    ;Y05S 0149365                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;JOAQUIM CLEMENTE                        ;00381;  ;            ;FLORAMAR                      ;.
00164446109;     2.214,20;000000101;000000101;000000101;000000101;PREF M BELO HORIZONTE SAUDE        ;Y21G 0968307                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;UBATUBA                                 ;00210;  ;            ;FLORAMAR                      ;.
00109446097;        48,03;000000004;000000000;000000004;000000000;PREF M BELO HORIZONTE PRACA        ;Y24S 0051915                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;JOSE BENJAMIM DE CASTRO                 ;00000;LG;PRACA       ;JARDIM GUANABARA              ;.
00003020088;        51,58;000000000;000000000;000000000;000000000;PREF M BELO HORIZONTE SEC SAUDE    ;A15L 0056983                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;AVEIRO                                  ;00191;  ;            ;SAO FRANCISCO                 ;.
00110381360;    21.529,44;000000785;000000785;000000785;000000785;PREF M BELO HORIZONTE              ;A13S 0086528                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;MAJOR DELFINO DE PAULA                  ;02553;LG;A           ;SAO FRANCISCO                 ;.
00003020754;       192,61;000000021;000000000;000000021;000000000;PREF M BELO HORIZONTE SLU          ;Y23G 1330017                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;CALDAS DA RAINHA                        ;02083;  ;            ;SAO FRANCISCO                 ;.
00132766167;        55,55;000000005;000000000;000000005;000000000;PREF M BELO HORIZONTE BHTRANS AC 17;Y24G 1116118                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;PRESIDENTE ANTONIO CARLOS               ;03730;LG;BRT ES AC17 ;SAO FRANCISCO                 ;.
00124511589;     1.135,19;000000057;000000057;000000057;000000057;PREF M BELO HORIZONTE PSF SAO FCO  ;A18N 0487060                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;VIANA DO CASTELO                        ;00485;  ;            ;SAO FRANCISCO                 ;.
00161642012;       139,31;000000009;000000009;000000009;000000009;PREF M DE BELO HORIZONTE HORTA CM  ;B19F 0007275                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;ENGENHO DO SOL                          ;00590;  ;            ;ENGENHO NOGUEIRA              ;.
00161641814;       164,22;000000017;000000000;000000017;000000000;PREF M DE BELO HORIZONTE HORTA CM  ;B19F 0007276                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;ENGENHO DO SOL                          ;00584;  ;            ;ENGENHO NOGUEIRA              ;.
00162134703;     4.817,18;000000206;000000206;000000206;000000206;PREF M B HORIZONTE CS JD ALVORADA  ;Y20G 1012528                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;ENGENHO DO SOL                          ;00580;  ;            ;ENGENHO NOGUEIRA              ;.
00161297226;       144,61;000000016;000000000;000000016;000000000;PREF M BELO HORIZONTE PRACA        ;Y23S 0233748                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;JOAO MARTINS DE SOUZA                   ;00000;LG;PRACA       ;ENGENHO NOGUEIRA              ;.
00137405537;     3.692,64;000000161;000000161;000000161;000000161;PREF M BELO HORIZONTE UMEI         ;A15L 0061658                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;ENGENHO DO MAR                          ;00010;  ;            ;ENGENHO NOGUEIRA              ;.
00019254628;       841,08;000000045;000000045;000000045;000000045;PREF M BELO HORIZONTE SEC SAUDE    ;A15L 0059365                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;LUCIA HELENA MELLINO                    ;00000;  ;            ;OURO PRETO                    ;.
00176272011;        34,37;000000001;000000000;000000001;000000000;PREF M BELO HORIZONTE CTR CENTRAL  ;Y24S 0077276                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;ALUIZIO DAVIS                           ;00000;  ;            ;OURO PRETO                    ;.
00110584881;     2.786,44;000000135;000000135;000000135;000000135;PREF M BELO HORIZONTE              ;A15N 0046474                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;NIZIO TORRES                            ;00119;  ;            ;OURO PRETO                    ;.
00016295935;     1.800,96;000000084;000000084;000000084;000000084;PREF M BELO HORIZONTE EM C GARCIA  ;A22G 0201830                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;ALUIZIO DAVIS                           ;00053;  ;            ;OURO PRETO                    ;.
00003031276;     1.405,10;000000068;000000068;000000068;000000068;PREF M BELO HORIZONTE              ;A18N 0486964                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;OTACILIO NEGRAO DE LIMA                 ;01792;  ;            ;SAO LUIZ                      ;.
00003032493;       232,13;000000015;000000015;000000015;000000015;PREF M BELO HORIZONTE BELOTUR      ;Y23G 1358881                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;OTACILIO NEGRAO DE LIMA                 ;00855;  ;            ;SAO LUIZ                      ;.
00013711440;     5.196,66;000000219;000000219;000000219;000000219;PREF M BELO HORIZONTE SEC SOCIAL   ;B23G 0003704                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;OTACILIO NEGRAO DE LIMA                 ;00751;  ;            ;SAO LUIZ                      ;.
00003032949;       332,05;000000021;000000021;000000021;000000021;PREF M BELO HORIZONTE PRACA        ;A19N 0415836                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;OTACILIO NEGRAO DE LIMA                 ;02220;  ;            ;SAO LUIZ                      ;.
00020815000;        75,34;000000003;000000003;000000003;000000003;PREF M BELO HORIZONTE SLU          ;Y23G 1331429                                                                                                                                                                                                                                                        ;25/8/2025 ;AV;OTACILIO NEGRAO DE LIMA                 ;02220;LG;A           ;SAO LUIZ                      ;.
00025834916;        75,51;000000003;000000003;000000003;000000003;PREF M BELO HORIZONTE SLU MPA      ;Y25LN7098415                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;ALEXANDRE BARBOSA                       ;00027;  ;            ;SAO JOSE                      ;.
00129582875;     7.888,68;000000514;000000000;000000514;000000000;PREF M BELO HORIZONTE PRACA        ;Y21G 1042779                                                                                                                                                                                                                                                        ;25/8/2025 ;PR;ALBERTO DALVA SIMAO                     ;00000;  ;            ;SAO LUIZ                      ;.
00019015313;    18.835,92;000000692;000000692;000000692;000000692;PREF M BELO HORIZONTE EM VENDA NOVA;A13S 0219387                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;CARLOS TORREZANI                        ;00190;  ;            ;LETICIA                       ;.
00003141179;     2.832,86;000000126;000000126;000000126;000000126;PREF M BELO HORIZONTE EM E BUZELIN ;A13S 0222559                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;JAIR AFONSO INACIO                      ;00277;  ;            ;PIRATININGA(VN)               ;.
00014728061;    16.578,92;000000614;000000614;000000614;000000614;PREF M BELO HORIZONTE EM R TRINDADE;A18N 0390297                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;ALTINOPOLIS                             ;00585;  ;            ;PIRATININGA(VN)               ;.
00125103204;     1.159,62;000000058;000000058;000000058;000000058;PREF M BELO HORIZONTE E M E F PIRAT;Y23G 1201281                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;BRODOSQUI                               ;00051;  ;            ;PIRATININGA(VN)               ;.
00014738821;     7.790,96;000000309;000000309;000000309;000000309;PREF M BELO HORIZONTE EM M ANDRADE ;A13S 0522750                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;DOS CACADORES                           ;00093;  ;            ;LAGOINHA LEBLON               ;.
00108278328;     3.050,74;000000135;000000135;000000135;000000135;PREF M BELO HORIZONTE EM INFANTIL  ;A18N 0390394                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;PADRE PEDRO PINTO                       ;05700;  ;            ;MARIA HELENA                  ;.
00003173658;     5.786,91;000000240;000000240;000000240;000000240;PREF M BELO HORIZONTE C COMUNITARIO;C13S 0014771                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;JOAO FERREIRA DA SILVA                  ;00285;  ;            ;MARIA HELENA                  ;.
00003173674;    14.955,72;000000557;000000557;000000557;000000557;PREF M BELO HORIZONTE EM P GUERRA  ;C13S 0007342                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;JOAO FERREIRA DA SILVA                  ;00230;  ;            ;MANTIQUEIRA                   ;.
00113287984;     1.404,93;000000068;000000068;000000068;000000068;PREF M BELO HORIZONTE CENTRO SAUDE ;A12S 0021490                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;JOAO FERREIRA DA SILVA                  ;00248;  ;            ;MANTIQUEIRA                   ;.
00002412471;     2.066,83;000000095;000000095;000000095;000000095;PREF M BELO HORIZONTE SEC SAUDE    ;A24HX0048870                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;CISNE                                   ;00199;  ;            ;MIRAMAR                       ;.
00017281814;    17.785,00;000000656;000000656;000000656;000000656;PREF M BELO HORIZONTE EM DULC MARIA;D18B 0702001                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;TRES MARIAS                             ;00221;  ;            ;MIRAMAR                       ;.
00002559676;       354,43;000000022;000000022;000000022;000000022;PREF M BELO HORIZONTE H M LISBOA   ;Y22G 1216359                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;AURORA                                  ;00345;  ;            ;MIRAMAR                       ;.
00116301694;       115,47;000000007;000000007;000000007;000000007;PREF M BELO HORIZONTE VESTIARIO    ;Y25LN7099629                                                                                                                                                                                                                                                        ;25/8/2025 ;R ;MARIA MARCOLINA SOUZA                   ;00045;  ;            ;TEIXEIRA DIAS                 ;.
